x1,x2,x3,x4,x5,x6,x7
-0.1197023178065582,0.8191376077011228,-1.9928098282711235,-0.008928935807198286,0.012009269800037147,0.05211790110915901,0.006649495619349183
-0.0492116042517944,0.16565819084644318,0.001211625014104989,0.015386762712150812,-0.01665101870894432,-0.08874385049566627,-0.0028371776826679705
-0.7744665799532017,0.6508299098350108,0.3673851752167113,-0.0017103419918566946,-0.0075895160343498,-0.008659829199314115,-0.007047312879003584
-0.605666542015041,0.952226098626852,-1.7957185682661567,-0.018569027595222,-0.001192405484616757,-0.044847172452136874,0.0010274929506704205
-0.47814516961947934,1.1011992814019322,-1.8782808188555409,-0.006169062303379179,0.006642478890717028,0.04242262099869548,0.006938760182820259
0.8176968362154114,1.7809454780071974,-1.5756490980131095,0.017497195675969125,0.01571028435602784,-0.015918548125773674,-0.0041125901881605385
0.9097854748891188,0.9752371706999838,1.4150787752713703,-0.00228903179988265,-0.01252503584139049,0.034942771308124065,-0.003957483968697488
-0.06909471948867207,1.8979931799694896,0.002389895931891761,-0.009737392775714398,-0.015827304478734733,0.06335279922932388,0.002485232315957547
0.8587949259751909,1.3361516986042261,-0.4876804950821545,0.01598181472159922,0.00990373778156936,-0.059354525059461594,0.0072906212368980036
-0.72738969663812,1.5588729521259665,0.31377537990487137,-0.013280254071578384,-0.01338523923419416,0.012561291642487052,-0.004416635045781732
-0.04000853201160378,0.8791474499739707,8.006618465580262e-4,0.0010883225873112683,0.003200953602790834,-0.024463450163602823,0.008923077704384922
0.7645931125736385,0.2896584663540125,1.6445132831873641,0.0026788588520139447,0.004590425165370105,-0.03203550190664828,0.0065146918827667846
0.5129358878944056,1.0634505804628134,1.8584269187938935,-0.0199836846627295,-0.010594559693709015,0.07042863662354648,-0.006305907424539328
0.8690838830036821,1.6268691425211728,-0.5053352607035324,0.014267553566023706,-0.006300432849675417,-0.09820214142091573,-0.003655650326982141
-0.21574119245528003,0.5304407384246588,-1.9764505813803246,-0.018195502646267413,-0.007351845400407911,0.020379186002537603,-0.003678362048231065
0.6310567483288222,1.0981136434711516,1.7757366694882055,-0.008946622963994741,-0.005693498682230711,0.045297417696565395,-0.009671040563844144
-0.7369476486027037,0.9645167659036815,-1.6759498230038572,-0.0014897039439529178,-0.019803074253723026,0.030074148438870907,0.008053015102632346
0.06349046282460981,0.37321320129558444,-1.9979824453016781,-0.013598897987976671,0.004522400181740521,0.06683792928233742,0.0053241071803495285
0.8796178586592863,1.8633720627985895,-0.5243189905749319,0.008323211455717683,-0.007294342601671815,-0.010362164722755557,7.51243843697012e-4
-0.7952262014161802,1.3476686854846776,1.6063128636118424,-0.00533430471085012,7.785343658179046e-4,-0.06320410328917206,0.007322586639784278
0.32531367720796817,0.8352014441043139,-1.9456061608415154,-0.01681962328031659,0.0014027786068618285,-0.08257673713378609,-0.0027831786079332236
-0.7165527877519886,0.3325630249455571,1.6975328683043212,0.00624351853504777,-0.011666312087327243,0.023702279338613158,-0.006420031394809485
0.9234537101989614,1.4198158206418157,-0.6162901550392892,0.0036866376642137773,0.008724991735070943,0.07764029023237526,-6.314845429733398e-4
-0.5377426491872626,1.6364196431823075,-1.8431090340193639,0.0025188628211617464,-0.010674323355779052,-0.09509597741998732,0.005844359751790764
0.05933827471454893,0.5700381128117442,-0.001762067864629402,-0.010680530034005643,-0.015890108561143278,0.004587516887113452,0.0030212342878803613
-0.991030643149985,1.1255110395140946,-1.133634817086443,-5.737155023962243e-4,-0.00930973214097321,0.018430123478174215,-0.009784967536106706
0.9179932479234121,0.8099814327433705,-1.3965960120412522,-6.336442008614551e-4,-4.807002097368257e-4,-0.07569030686281622,0.005617979620583356
0.6535212498796541,0.16914373263716698,-1.7569081687732897,0.007750447979196905,5.809663888067008e-4,0.0360502635128796,-0.0031888762768357993
-0.3970250865351376,0.2607151921838522,0.08219224199085873,0.019544298509135843,0.012810819800943136,0.08613855363801123,-0.0016100962925702338
0.08908297635401047,0.3592599523253739,1.9960242082017439,0.0027339887060225006,0.01241793155670166,-0.09975919080898166,0.00945735787972808
-0.18617868247001412,0.8879246739670634,-1.9825159022599734,0.008873206293210388,0.017319598225876687,0.025313536729663605,-0.0065741276089102026
-0.5641394493203435,1.020424849819392,-1.8256795272504578,-0.005687499372288584,0.018628986002877355,-0.033473955513909456,-0.0020780200185254224
0.7839472561253783,0.07051192177459598,1.620827431428002,0.01915394200012088,0.0012619517184793948,0.0041750529780983925,0.006666044001467525
-0.9877624785883902,0.9871265459805727,1.1559656561327525,-0.009927111957222224,0.01713934718631208,0.030032598413527012,-0.0021171969920396813
0.43334848905837703,0.6995095214806497,-1.9012264349378694,-4.043186921626335e-4,-0.011319314576685429,0.07586933905258775,0.00870692933909595
0.9354644789573112,1.8732732608914375,-0.6465792753542511,0.0158464090898633,-0.014079533703625201,-0.053807011572644114,0.006723219640552997
0.9884270157109178,1.114454427268356,-0.8483028193643372,-0.01706320097669959,0.014847907712683083,-0.059921175334602596,0.008330384860746562
0.5673695629952656,1.656953643541783,-0.1765367166736811,0.010444568162783982,0.008016902636736632,0.005775324627757067,-0.005693126814439893
0.0016130625138905555,0.026419671718031168,-1.9999986990138168,0.01607394760474563,-0.011288103302940727,-0.027905417373403907,0.0021034196391701704
0.5284660736216374,1.1774367783218622,-0.15104557894376325,0.0015383978001773345,-0.019686086382716895,0.04738356396555901,0.0053970984369516375
-0.9192865602828448,1.169634181074798,0.6064111026930059,0.012631865134462714,-0.012338214237242937,0.061709552258253114,-5.387022159993732e-5
0.17154485900348979,0.6556309522129595,1.9851763097788502,0.01809504184871912,0.013611861560493706,-0.04693484706804157,0.005276879067532719
0.5735601453699476,0.18052142206579447,-0.18083654888465361,-0.01030378215946257,-0.01491199973039329,0.059522831207141275,0.0075982221914455295
-0.13333178594779732,1.6926465928554535,-1.9910714579968343,0.0049392197467386725,0.006856986312195657,-0.0548340457957238,0.0013667948963120586
